filename,label,source,notes
extracted/D68_iPhone13_Pro_Max/IMG_3665.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D68_iPhone13_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D68_iPhone13_Pro_Max/IMG_3666.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D68_iPhone13_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D68_iPhone13_Pro_Max/IMG_3667.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D68_iPhone13_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D68_iPhone13_Pro_Max/IMG_3668.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D68_iPhone13_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D68_iPhone13_Pro_Max/IMG_3669.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D68_iPhone13_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D68_iPhone13_Pro_Max/IMG_3670.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D68_iPhone13_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D68_iPhone13_Pro_Max/IMG_3671.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D68_iPhone13_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D68_iPhone13_Pro_Max/IMG_3672.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D68_iPhone13_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D68_iPhone13_Pro_Max/IMG_3673.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D68_iPhone13_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D68_iPhone13_Pro_Max/IMG_3674.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D68_iPhone13_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D68_iPhone13_Pro_Max/IMG_3675.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D68_iPhone13_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D68_iPhone13_Pro_Max/IMG_3676.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D68_iPhone13_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D68_iPhone13_Pro_Max/IMG_3677.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D68_iPhone13_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D69_iPhone_13_pro_Max/IMG_6770.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D69_iPhone_13_pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D69_iPhone_13_pro_Max/IMG_6771.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D69_iPhone_13_pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D69_iPhone_13_pro_Max/IMG_6772.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D69_iPhone_13_pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D69_iPhone_13_pro_Max/IMG_6773.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D69_iPhone_13_pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D69_iPhone_13_pro_Max/IMG_6774.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D69_iPhone_13_pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D69_iPhone_13_pro_Max/IMG_6775.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D69_iPhone_13_pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D69_iPhone_13_pro_Max/IMG_6776.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D69_iPhone_13_pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D69_iPhone_13_pro_Max/IMG_6777.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D69_iPhone_13_pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D69_iPhone_13_pro_Max/IMG_6778.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D69_iPhone_13_pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D69_iPhone_13_pro_Max/IMG_6779.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D69_iPhone_13_pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D69_iPhone_13_pro_Max/IMG_6785.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D69_iPhone_13_pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D69_iPhone_13_pro_Max/IMG_6788.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D69_iPhone_13_pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D69_iPhone_13_pro_Max/IMG_6789.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D69_iPhone_13_pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1798.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1799.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1800.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1801.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1803.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1804.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1805.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1806.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1807.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1808.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1830.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1831.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1832.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1833.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1834.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1835.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1836.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1837.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1838.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D72_iPhone_14/IMG_1839.jpeg,1,Official Apple SDNP ZIP - direct released image,Device: D72_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7740.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7741.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7742.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7743.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7744.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7745.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7746.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7747.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7748.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7749.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7750.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7751.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7752.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7753.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7754.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7755.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7756.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7757.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7758.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D73_iPhone_14/IMG_7759.heic,1,Official Apple SDNP ZIP - direct released image,Device: D73_iPhone_14 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D76_iPhone_14_Pro_Max/IMG_2983.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D76_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D76_iPhone_14_Pro_Max/IMG_2984.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D76_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D76_iPhone_14_Pro_Max/IMG_2985.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D76_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D76_iPhone_14_Pro_Max/IMG_2986.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D76_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D76_iPhone_14_Pro_Max/IMG_2987.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D76_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D76_iPhone_14_Pro_Max/IMG_2988.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D76_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D76_iPhone_14_Pro_Max/IMG_2989.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D76_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D76_iPhone_14_Pro_Max/IMG_2990.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D76_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D76_iPhone_14_Pro_Max/IMG_2991.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D76_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D76_iPhone_14_Pro_Max/IMG_2992.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D76_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D76_iPhone_14_Pro_Max/IMG_2993.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D76_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D76_iPhone_14_Pro_Max/IMG_2994.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D76_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D76_iPhone_14_Pro_Max/IMG_2995.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D76_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6122.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6123.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6125.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6126.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6127.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6128.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6129.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6130.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6131.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6132.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6134.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6135.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6136.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6137.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6138.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6139.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6140.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6141.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6142.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D79_iPhone_14_Pro_Max/IMG_6143.JPEG,1,Official Apple SDNP ZIP - direct released image,Device: D79_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D80_iPhone_14_Pro_Max/IMG_9703.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D80_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D80_iPhone_14_Pro_Max/IMG_9704.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D80_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D80_iPhone_14_Pro_Max/IMG_9705.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D80_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D80_iPhone_14_Pro_Max/IMG_9706.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D80_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D80_iPhone_14_Pro_Max/IMG_9707.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D80_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D80_iPhone_14_Pro_Max/IMG_9708.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D80_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D80_iPhone_14_Pro_Max/IMG_9710.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D80_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D80_iPhone_14_Pro_Max/IMG_9711.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D80_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D80_iPhone_14_Pro_Max/IMG_9713.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D80_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D80_iPhone_14_Pro_Max/IMG_9714.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D80_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D80_iPhone_14_Pro_Max/IMG_9716.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D80_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D80_iPhone_14_Pro_Max/IMG_9719.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D80_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D80_iPhone_14_Pro_Max/IMG_9720.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D80_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D80_iPhone_14_Pro_Max/IMG_9721.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D80_iPhone_14_Pro_Max | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2872.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2873.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2874.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2925.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2926.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2927.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2928.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2930.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2931.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2932.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2933.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2935.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2936.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2937.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2938.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2939.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2940.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2941.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2942.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2943.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2944.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2945.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2946.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2947.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
extracted/D81_iPhone_15/IMG_2948.HEIC,1,Official Apple SDNP ZIP - direct released image,Device: D81_iPhone_15 | Confirmed by dvazquezpadin/apple-sdnp README Image Dataset ZIP
